,output_First,output_Second,output_Upstream,output_Total
IRL_19,1000.0,7094.0,338106.0,346200.0
IRL_20T21,1000.0,7094.0,338106.0,346200.0
IRL_22,1000.0,7094.0,338106.0,346200.0
IRL_23,1000.0,7094.0,338106.0,346200.0
IRL_24,1000.0,7094.0,338106.0,346200.0
IRL_25,1000.0,7094.0,338106.0,346200.0
IRL_26,1000.0,7094.0,338106.0,346200.0
IRL_27,1000.0,7094.0,338106.0,346200.0
IRL_28,1000.0,7094.0,338106.0,346200.0
IRL_29,1000.0,7094.0,338106.0,346200.0
IRL_30,1000.0,7094.0,338106.0,346200.0
IRL_31T33,1000.0,7094.0,338106.0,346200.0
IRL_35T39,1000.0,7094.0,338106.0,346200.0
IRL_41T43,1000.0,7094.0,338106.0,346200.0
IRL_45T47,1000.0,7094.0,338106.0,346200.0
IRL_49T53,1000.0,7094.0,338106.0,346200.0
IRL_55T56,1000.0,7094.0,338106.0,346200.0
IRL_58T60,1000.0,7094.0,338106.0,346200.0
IRL_61,1000.0,7094.0,338106.0,346200.0
IRL_62T63,1000.0,7094.0,338106.0,346200.0
IRL_64T66,1000.0,7094.0,338106.0,346200.0
IRL_68,1000.0,7094.0,338106.0,346200.0
IRL_69T82,1000.0,7094.0,338106.0,346200.0
IRL_84,1000.0,7094.0,338106.0,346200.0
IRL_85,1000.0,7094.0,338106.0,346200.0
IRL_86T88,1000.0,7094.0,338106.0,346200.0
IRL_90T96,1000.0,7094.0,338106.0,346200.0
IRL_97T98,1000.0,7094.0,338106.0,346200.0
ISR_01T03,1000.0,7094.0,338106.0,346200.0
ISR_05T06,1000.0,7094.0,338106.0,346200.0
ISR_07T08,1000.0,7094.0,338106.0,346200.0
ISR_09,1000.0,7094.0,338106.0,346200.0
ISR_10T12,1000.0,7094.0,338106.0,346200.0
ISR_13T15,1000.0,7094.0,338106.0,346200.0
ISR_16,1000.0,7094.0,338106.0,346200.0
ISR_17T18,1000.0,7094.0,338106.0,346200.0
ISR_19,1000.0,7094.0,338106.0,346200.0
ISR_20T21,1000.0,7094.0,338106.0,346200.0
ISR_22,1000.0,7094.0,338106.0,346200.0
ISR_23,1000.0,7094.0,338106.0,346200.0
ISR_24,1000.0,7094.0,338106.0,346200.0
ISR_25,1000.0,7094.0,338106.0,346200.0
ISR_26,1000.0,7094.0,338106.0,346200.0
ISR_27,1000.0,7094.0,338106.0,346200.0
ISR_28,1000.0,7094.0,338106.0,346200.0
ISR_29,1000.0,7094.0,338106.0,346200.0
ISR_30,1000.0,7094.0,338106.0,346200.0
ISR_31T33,1000.0,7094.0,338106.0,346200.0
ISR_35T39,1000.0,7094.0,338106.0,346200.0
ISR_41T43,1000.0,7094.0,338106.0,346200.0
ISR_45T47,1000.0,7094.0,338106.0,346200.0
ISR_49T53,1000.0,7094.0,338106.0,346200.0
ISR_55T56,1000.0,7094.0,338106.0,346200.0
ISR_58T60,1000.0,7094.0,338106.0,346200.0
ISR_61,1000.0,7094.0,338106.0,346200.0
ISR_62T63,1000.0,7094.0,338106.0,346200.0
ISR_64T66,1000.0,7094.0,338106.0,346200.0
ISR_68,1000.0,7094.0,338106.0,346200.0
ISR_69T82,1000.0,7094.0,338106.0,346200.0
ISR_84,1000.0,7094.0,338106.0,346200.0
ISR_85,1000.0,7094.0,338106.0,346200.0
ISR_86T88,1000.0,7094.0,338106.0,346200.0
ISR_90T96,1000.0,7094.0,338106.0,346200.0
ISR_97T98,1000.0,7094.0,338106.0,346200.0
ITA_01T03,1000.0,7094.0,338106.0,346200.0
ITA_05T06,1000.0,7094.0,338106.0,346200.0
ITA_07T08,1000.0,7094.0,338106.0,346200.0
ITA_09,1000.0,7094.0,338106.0,346200.0
ITA_10T12,1000.0,7094.0,338106.0,346200.0
ITA_13T15,1000.0,7094.0,338106.0,346200.0
ITA_16,1000.0,7094.0,338106.0,346200.0
ITA_17T18,1000.0,7094.0,338106.0,346200.0
ITA_19,1000.0,7094.0,338106.0,346200.0
ITA_20T21,1000.0,7094.0,338106.0,346200.0
ITA_22,1000.0,7094.0,338106.0,346200.0
ITA_23,1000.0,7094.0,338106.0,346200.0
ITA_24,1000.0,7094.0,338106.0,346200.0
ITA_25,1000.0,7094.0,338106.0,346200.0
ITA_26,1000.0,7094.0,338106.0,346200.0
ITA_27,1000.0,7094.0,338106.0,346200.0
ITA_28,1000.0,7094.0,338106.0,346200.0
ITA_29,1000.0,7094.0,338106.0,346200.0
ITA_30,1000.0,7094.0,338106.0,346200.0
ITA_31T33,1000.0,7094.0,338106.0,346200.0
ITA_35T39,1000.0,7094.0,338106.0,346200.0
ITA_41T43,1000.0,7094.0,338106.0,346200.0
ITA_45T47,1000.0,7094.0,338106.0,346200.0
ITA_49T53,1000.0,7094.0,338106.0,346200.0
ITA_55T56,1000.0,7094.0,338106.0,346200.0
ITA_58T60,1000.0,7094.0,338106.0,346200.0
ITA_61,1000.0,7094.0,338106.0,346200.0
ITA_62T63,1000.0,7094.0,338106.0,346200.0
ITA_64T66,1000.0,7094.0,338106.0,346200.0
ITA_68,1000.0,7094.0,338106.0,346200.0
ITA_69T82,1000.0,7094.0,338106.0,346200.0
ITA_84,1000.0,7094.0,338106.0,346200.0
ITA_85,1000.0,7094.0,338106.0,346200.0
ITA_86T88,1000.0,7094.0,338106.0,346200.0
ITA_90T96,1000.0,7094.0,338106.0,346200.0
ITA_97T98,1000.0,7094.0,338106.0,346200.0
JPN_01T03,1000.0,7094.0,338106.0,346200.0
JPN_05T06,1000.0,7094.0,338106.0,346200.0
JPN_07T08,1000.0,7094.0,338106.0,346200.0
JPN_09,1000.0,7094.0,338106.0,346200.0
JPN_10T12,1000.0,7094.0,338106.0,346200.0
JPN_13T15,1000.0,7094.0,338106.0,346200.0
JPN_16,1000.0,7094.0,338106.0,346200.0
JPN_17T18,1000.0,7094.0,338106.0,346200.0
JPN_19,1000.0,7094.0,338106.0,346200.0
JPN_20T21,1000.0,7094.0,338106.0,346200.0
JPN_22,1000.0,7094.0,338106.0,346200.0
JPN_23,1000.0,7094.0,338106.0,346200.0
JPN_24,1000.0,7094.0,338106.0,346200.0
JPN_25,1000.0,7094.0,338106.0,346200.0
JPN_26,1000.0,7094.0,338106.0,346200.0
JPN_27,1000.0,7094.0,338106.0,346200.0
JPN_28,1000.0,7094.0,338106.0,346200.0
JPN_29,1000.0,7094.0,338106.0,346200.0
JPN_30,1000.0,7094.0,338106.0,346200.0
JPN_31T33,1000.0,7094.0,338106.0,346200.0
JPN_35T39,1000.0,7094.0,338106.0,346200.0
JPN_41T43,1000.0,7094.0,338106.0,346200.0
JPN_45T47,1000.0,7094.0,338106.0,346200.0
JPN_49T53,1000.0,7094.0,338106.0,346200.0
JPN_55T56,1000.0,7094.0,338106.0,346200.0
JPN_58T60,1000.0,7094.0,338106.0,346200.0
JPN_61,1000.0,7094.0,338106.0,346200.0
JPN_62T63,1000.0,7094.0,338106.0,346200.0
JPN_64T66,1000.0,7094.0,338106.0,346200.0
JPN_68,1000.0,7094.0,338106.0,346200.0
JPN_69T82,1000.0,7094.0,338106.0,346200.0
JPN_84,1000.0,7094.0,338106.0,346200.0
JPN_85,1000.0,7094.0,338106.0,346200.0
JPN_86T88,1000.0,7094.0,338106.0,346200.0
JPN_90T96,1000.0,7094.0,338106.0,346200.0
JPN_97T98,1000.0,7094.0,338106.0,346200.0
KOR_01T03,1000.0,7094.0,338106.0,346200.0
KOR_05T06,1000.0,7094.0,338106.0,346200.0
KOR_07T08,1000.0,7094.0,338106.0,346200.0
KOR_09,1000.0,7094.0,338106.0,346200.0
KOR_10T12,1000.0,7094.0,338106.0,346200.0
KOR_13T15,1000.0,7094.0,338106.0,346200.0
KOR_16,1000.0,7094.0,338106.0,346200.0
KOR_17T18,1000.0,7094.0,338106.0,346200.0
KOR_19,1000.0,7094.0,338106.0,346200.0
KOR_20T21,1000.0,7094.0,338106.0,346200.0
KOR_22,1000.0,7094.0,338106.0,346200.0
KOR_23,1000.0,7094.0,338106.0,346200.0
KOR_24,1000.0,7094.0,338106.0,346200.0
KOR_25,1000.0,7094.0,338106.0,346200.0
KOR_26,1000.0,7094.0,338106.0,346200.0
KOR_27,1000.0,7094.0,338106.0,346200.0
KOR_28,1000.0,7094.0,338106.0,346200.0
KOR_29,1000.0,7094.0,338106.0,346200.0
KOR_30,1000.0,7094.0,338106.0,346200.0
KOR_31T33,1000.0,7094.0,338106.0,346200.0
KOR_35T39,1000.0,7094.0,338106.0,346200.0
KOR_41T43,1000.0,7094.0,338106.0,346200.0
KOR_45T47,1000.0,7094.0,338106.0,346200.0
KOR_49T53,1000.0,7094.0,338106.0,346200.0
KOR_55T56,1000.0,7094.0,338106.0,346200.0
KOR_58T60,1000.0,7094.0,338106.0,346200.0
KOR_61,1000.0,7094.0,338106.0,346200.0
KOR_62T63,1000.0,7094.0,338106.0,346200.0
KOR_64T66,1000.0,7094.0,338106.0,346200.0
KOR_68,1000.0,7094.0,338106.0,346200.0
KOR_69T82,1000.0,7094.0,338106.0,346200.0
KOR_84,1000.0,7094.0,338106.0,346200.0
KOR_85,1000.0,7094.0,338106.0,346200.0
KOR_86T88,1000.0,7094.0,338106.0,346200.0
KOR_90T96,1000.0,7094.0,338106.0,346200.0
KOR_97T98,1000.0,7094.0,338106.0,346200.0
LVA_01T03,1000.0,7094.0,338106.0,346200.0
LVA_05T06,1000.0,7094.0,338106.0,346200.0
LVA_07T08,1000.0,7094.0,338106.0,346200.0
LVA_09,1000.0,7094.0,338106.0,346200.0
LVA_10T12,1000.0,7094.0,338106.0,346200.0
LVA_13T15,1000.0,7094.0,338106.0,346200.0
LVA_16,1000.0,7094.0,338106.0,346200.0
LVA_17T18,1000.0,7094.0,338106.0,346200.0
LVA_19,1000.0,7094.0,338106.0,346200.0
LVA_20T21,1000.0,7094.0,338106.0,346200.0
LVA_22,1000.0,7094.0,338106.0,346200.0
LVA_23,1000.0,7094.0,338106.0,346200.0
LVA_24,1000.0,7094.0,338106.0,346200.0
LVA_25,1000.0,7094.0,338106.0,346200.0
LVA_26,1000.0,7094.0,338106.0,346200.0
LVA_27,1000.0,7094.0,338106.0,346200.0
LVA_28,1000.0,7094.0,338106.0,346200.0
LVA_29,1000.0,7094.0,338106.0,346200.0
LVA_30,1000.0,7094.0,338106.0,346200.0
LVA_31T33,1000.0,7094.0,338106.0,346200.0
LVA_35T39,1000.0,7094.0,338106.0,346200.0
LVA_41T43,1000.0,7094.0,338106.0,346200.0
LVA_45T47,1000.0,7094.0,338106.0,346200.0
LVA_49T53,1000.0,7094.0,338106.0,346200.0
LVA_55T56,1000.0,7094.0,338106.0,346200.0
LVA_58T60,1000.0,7094.0,338106.0,346200.0
LVA_61,1000.0,7094.0,338106.0,346200.0
LVA_62T63,1000.0,7094.0,338106.0,346200.0
LVA_64T66,1000.0,7094.0,338106.0,346200.0
LVA_68,1000.0,7094.0,338106.0,346200.0
LVA_69T82,1000.0,7094.0,338106.0,346200.0
LVA_84,1000.0,7094.0,338106.0,346200.0
LVA_85,1000.0,7094.0,338106.0,346200.0
LVA_86T88,1000.0,7094.0,338106.0,346200.0
LVA_90T96,1000.0,7094.0,338106.0,346200.0
LVA_97T98,1000.0,7094.0,338106.0,346200.0
LTU_01T03,1000.0,7094.0,338106.0,346200.0
LTU_05T06,1000.0,7094.0,338106.0,346200.0
LTU_07T08,1000.0,7094.0,338106.0,346200.0
LTU_09,1000.0,7094.0,338106.0,346200.0
LTU_10T12,1000.0,7094.0,338106.0,346200.0
LTU_13T15,1000.0,7094.0,338106.0,346200.0
LTU_16,1000.0,7094.0,338106.0,346200.0
LTU_17T18,1000.0,7094.0,338106.0,346200.0
LTU_19,1000.0,7094.0,338106.0,346200.0
LTU_20T21,1000.0,7094.0,338106.0,346200.0
LTU_22,1000.0,7094.0,338106.0,346200.0
LTU_23,1000.0,7094.0,338106.0,346200.0
LTU_24,1000.0,7094.0,338106.0,346200.0
LTU_25,1000.0,7094.0,338106.0,346200.0
LTU_26,1000.0,7094.0,338106.0,346200.0
LTU_27,1000.0,7094.0,338106.0,346200.0
LTU_28,1000.0,7094.0,338106.0,346200.0
LTU_29,1000.0,7094.0,338106.0,346200.0
LTU_30,1000.0,7094.0,338106.0,346200.0
LTU_31T33,1000.0,7094.0,338106.0,346200.0
LTU_35T39,1000.0,7094.0,338106.0,346200.0
LTU_41T43,1000.0,7094.0,338106.0,346200.0
LTU_45T47,1000.0,7094.0,338106.0,346200.0
LTU_49T53,1000.0,7094.0,338106.0,346200.0
LTU_55T56,1000.0,7094.0,338106.0,346200.0
LTU_58T60,1000.0,7094.0,338106.0,346200.0
LTU_61,1000.0,7094.0,338106.0,346200.0
LTU_62T63,1000.0,7094.0,338106.0,346200.0
LTU_64T66,1000.0,7094.0,338106.0,346200.0
LTU_68,1000.0,7094.0,338106.0,346200.0
LTU_69T82,1000.0,7094.0,338106.0,346200.0
LTU_84,1000.0,7094.0,338106.0,346200.0
LTU_85,1000.0,7094.0,338106.0,346200.0
LTU_86T88,1000.0,7094.0,338106.0,346200.0
LTU_90T96,1000.0,7094.0,338106.0,346200.0
LTU_97T98,1000.0,7094.0,338106.0,346200.0
LUX_01T03,1000.0,7094.0,338106.0,346200.0
LUX_05T06,1000.0,7094.0,338106.0,346200.0
LUX_07T08,1000.0,7094.0,338106.0,346200.0
LUX_09,1000.0,7094.0,338106.0,346200.0
LUX_10T12,1000.0,7094.0,338106.0,346200.0
LUX_13T15,1000.0,7094.0,338106.0,346200.0
LUX_16,1000.0,7094.0,338106.0,346200.0
LUX_17T18,1000.0,7094.0,338106.0,346200.0
LUX_19,1000.0,7094.0,338106.0,346200.0
LUX_20T21,1000.0,7094.0,338106.0,346200.0
LUX_22,1000.0,7094.0,338106.0,346200.0
LUX_23,1000.0,7094.0,338106.0,346200.0
LUX_24,1000.0,7094.0,338106.0,346200.0
LUX_25,1000.0,7094.0,338106.0,346200.0
LUX_26,1000.0,7094.0,338106.0,346200.0
LUX_27,1000.0,7094.0,338106.0,346200.0
LUX_28,1000.0,7094.0,338106.0,346200.0
LUX_29,1000.0,7094.0,338106.0,346200.0
LUX_30,1000.0,7094.0,338106.0,346200.0
LUX_31T33,1000.0,7094.0,338106.0,346200.0
LUX_35T39,1000.0,7094.0,338106.0,346200.0
LUX_41T43,1000.0,7094.0,338106.0,346200.0
LUX_45T47,1000.0,7094.0,338106.0,346200.0
LUX_49T53,1000.0,7094.0,338106.0,346200.0
LUX_55T56,1000.0,7094.0,338106.0,346200.0
LUX_58T60,1000.0,7094.0,338106.0,346200.0
LUX_61,1000.0,7094.0,338106.0,346200.0
LUX_62T63,1000.0,7094.0,338106.0,346200.0
LUX_64T66,1000.0,7094.0,338106.0,346200.0
LUX_68,1000.0,7094.0,338106.0,346200.0
LUX_69T82,1000.0,7094.0,338106.0,346200.0
LUX_84,1000.0,7094.0,338106.0,346200.0
LUX_85,1000.0,7094.0,338106.0,346200.0
LUX_86T88,1000.0,7094.0,338106.0,346200.0
LUX_90T96,1000.0,7094.0,338106.0,346200.0
LUX_97T98,1000.0,7094.0,338106.0,346200.0
MEX_01T03,1000.0,7094.0,338106.0,346200.0
MEX_05T06,1000.0,7094.0,338106.0,346200.0
MEX_07T08,1000.0,7094.0,338106.0,346200.0
MEX_09,1000.0,7094.0,338106.0,346200.0
MEX_10T12,1000.0,7094.0,338106.0,346200.0
MEX_13T15,1000.0,7094.0,338106.0,346200.0
MEX_16,1000.0,7094.0,338106.0,346200.0
MEX_17T18,1000.0,7094.0,338106.0,346200.0
MEX_19,1000.0,7094.0,338106.0,346200.0
MEX_20T21,1000.0,7094.0,338106.0,346200.0
MEX_22,1000.0,7094.0,338106.0,346200.0
MEX_23,1000.0,7094.0,338106.0,346200.0
MEX_24,1000.0,7094.0,338106.0,346200.0
MEX_25,1000.0,7094.0,338106.0,346200.0
MEX_26,1000.0,7094.0,338106.0,346200.0
MEX_27,1000.0,7094.0,338106.0,346200.0
MEX_28,1000.0,7094.0,338106.0,346200.0
MEX_29,1000.0,7094.0,338106.0,346200.0
MEX_30,1000.0,7094.0,338106.0,346200.0
MEX_31T33,1000.0,7094.0,338106.0,346200.0
MEX_35T39,1000.0,7094.0,338106.0,346200.0
MEX_41T43,1000.0,7094.0,338106.0,346200.0
MEX_45T47,1000.0,7094.0,338106.0,346200.0
MEX_49T53,1000.0,7094.0,338106.0,346200.0
MEX_55T56,1000.0,7094.0,338106.0,346200.0
MEX_58T60,1000.0,7094.0,338106.0,346200.0
MEX_61,1000.0,7094.0,338106.0,346200.0
MEX_62T63,1000.0,7094.0,338106.0,346200.0
MEX_64T66,1000.0,7094.0,338106.0,346200.0
MEX_68,1000.0,7094.0,338106.0,346200.0
MEX_69T82,1000.0,7094.0,338106.0,346200.0
MEX_84,1000.0,7094.0,338106.0,346200.0
MEX_85,1000.0,7094.0,338106.0,346200.0
MEX_86T88,1000.0,7094.0,338106.0,346200.0
MEX_90T96,1000.0,7094.0,338106.0,346200.0
MEX_97T98,1000.0,7094.0,338106.0,346200.0
NLD_01T03,1000.0,7094.0,338106.0,346200.0
NLD_05T06,1000.0,7094.0,338106.0,346200.0
NLD_07T08,1000.0,7094.0,338106.0,346200.0
NLD_09,1000.0,7094.0,338106.0,346200.0
NLD_10T12,1000.0,7094.0,338106.0,346200.0
NLD_13T15,1000.0,7094.0,338106.0,346200.0
NLD_16,1000.0,7094.0,338106.0,346200.0
NLD_17T18,1000.0,7094.0,338106.0,346200.0
NLD_19,1000.0,7094.0,338106.0,346200.0
NLD_20T21,1000.0,7094.0,338106.0,346200.0
NLD_22,1000.0,7094.0,338106.0,346200.0
NLD_23,1000.0,7094.0,338106.0,346200.0
NLD_24,1000.0,7094.0,338106.0,346200.0
NLD_25,1000.0,7094.0,338106.0,346200.0
NLD_26,1000.0,7094.0,338106.0,346200.0
NLD_27,1000.0,7094.0,338106.0,346200.0
NLD_28,1000.0,7094.0,338106.0,346200.0
NLD_29,1000.0,7094.0,338106.0,346200.0
NLD_30,1000.0,7094.0,338106.0,346200.0
NLD_31T33,1000.0,7094.0,338106.0,346200.0
NLD_35T39,1000.0,7094.0,338106.0,346200.0
NLD_41T43,1000.0,7094.0,338106.0,346200.0
NLD_45T47,1000.0,7094.0,338106.0,346200.0
NLD_49T53,1000.0,7094.0,338106.0,346200.0
NLD_55T56,1000.0,7094.0,338106.0,346200.0
NLD_58T60,1000.0,7094.0,338106.0,346200.0
NLD_61,1000.0,7094.0,338106.0,346200.0
NLD_62T63,1000.0,7094.0,338106.0,346200.0
NLD_64T66,1000.0,7094.0,338106.0,346200.0
NLD_68,1000.0,7094.0,338106.0,346200.0
NLD_69T82,1000.0,7094.0,338106.0,346200.0
NLD_84,1000.0,7094.0,338106.0,346200.0
NLD_85,1000.0,7094.0,338106.0,346200.0
NLD_86T88,1000.0,7094.0,338106.0,346200.0
NLD_90T96,1000.0,7094.0,338106.0,346200.0
NLD_97T98,1000.0,7094.0,338106.0,346200.0
NZL_01T03,1000.0,7094.0,338106.0,346200.0
NZL_05T06,1000.0,7094.0,338106.0,346200.0
NZL_07T08,1000.0,7094.0,338106.0,346200.0
NZL_09,1000.0,7094.0,338106.0,346200.0
NZL_10T12,1000.0,7094.0,338106.0,346200.0
NZL_13T15,1000.0,7094.0,338106.0,346200.0
NZL_16,1000.0,7094.0,338106.0,346200.0
NZL_17T18,1000.0,7094.0,338106.0,346200.0
NZL_19,1000.0,7094.0,338106.0,346200.0
NZL_20T21,1000.0,7094.0,338106.0,346200.0
NZL_22,1000.0,7094.0,338106.0,346200.0
NZL_23,1000.0,7094.0,338106.0,346200.0
NZL_24,1000.0,7094.0,338106.0,346200.0
NZL_25,1000.0,7094.0,338106.0,346200.0
NZL_26,1000.0,7094.0,338106.0,346200.0
NZL_27,1000.0,7094.0,338106.0,346200.0
NZL_28,1000.0,7094.0,338106.0,346200.0
NZL_29,1000.0,7094.0,338106.0,346200.0
NZL_30,1000.0,7094.0,338106.0,346200.0
NZL_31T33,1000.0,7094.0,338106.0,346200.0
NZL_35T39,1000.0,7094.0,338106.0,346200.0
NZL_41T43,1000.0,7094.0,338106.0,346200.0
NZL_45T47,1000.0,7094.0,338106.0,346200.0
NZL_49T53,1000.0,7094.0,338106.0,346200.0
NZL_55T56,1000.0,7094.0,338106.0,346200.0
NZL_58T60,1000.0,7094.0,338106.0,346200.0
NZL_61,1000.0,7094.0,338106.0,346200.0
NZL_62T63,1000.0,7094.0,338106.0,346200.0
NZL_64T66,1000.0,7094.0,338106.0,346200.0
NZL_68,1000.0,7094.0,338106.0,346200.0
NZL_69T82,1000.0,7094.0,338106.0,346200.0
NZL_84,1000.0,7094.0,338106.0,346200.0
NZL_85,1000.0,7094.0,338106.0,346200.0
NZL_86T88,1000.0,7094.0,338106.0,346200.0
NZL_90T96,1000.0,7094.0,338106.0,346200.0
NZL_97T98,1000.0,7094.0,338106.0,346200.0
NOR_01T03,1000.0,7094.0,338106.0,346200.0
NOR_05T06,1000.0,7094.0,338106.0,346200.0
NOR_07T08,1000.0,7094.0,338106.0,346200.0
NOR_09,1000.0,7094.0,338106.0,346200.0
NOR_10T12,1000.0,7094.0,338106.0,346200.0
NOR_13T15,1000.0,7094.0,338106.0,346200.0
NOR_16,1000.0,7094.0,338106.0,346200.0
NOR_17T18,1000.0,7094.0,338106.0,346200.0
NOR_19,1000.0,7094.0,338106.0,346200.0
NOR_20T21,1000.0,7094.0,338106.0,346200.0
NOR_22,1000.0,7094.0,338106.0,346200.0
NOR_23,1000.0,7094.0,338106.0,346200.0
NOR_24,1000.0,7094.0,338106.0,346200.0
NOR_25,1000.0,7094.0,338106.0,346200.0
NOR_26,1000.0,7094.0,338106.0,346200.0
NOR_27,1000.0,7094.0,338106.0,346200.0
NOR_28,1000.0,7094.0,338106.0,346200.0
NOR_29,1000.0,7094.0,338106.0,346200.0
NOR_30,1000.0,7094.0,338106.0,346200.0
NOR_31T33,1000.0,7094.0,338106.0,346200.0
NOR_35T39,1000.0,7094.0,338106.0,346200.0
NOR_41T43,1000.0,7094.0,338106.0,346200.0
NOR_45T47,1000.0,7094.0,338106.0,346200.0
NOR_49T53,1000.0,7094.0,338106.0,346200.0
NOR_55T56,1000.0,7094.0,338106.0,346200.0
NOR_58T60,1000.0,7094.0,338106.0,346200.0
NOR_61,1000.0,7094.0,338106.0,346200.0
NOR_62T63,1000.0,7094.0,338106.0,346200.0
NOR_64T66,1000.0,7094.0,338106.0,346200.0
NOR_68,1000.0,7094.0,338106.0,346200.0
NOR_69T82,1000.0,7094.0,338106.0,346200.0
NOR_84,1000.0,7094.0,338106.0,346200.0
NOR_85,1000.0,7094.0,338106.0,346200.0
NOR_86T88,1000.0,7094.0,338106.0,346200.0
NOR_90T96,1000.0,7094.0,338106.0,346200.0
NOR_97T98,1000.0,7094.0,338106.0,346200.0
POL_01T03,1000.0,7094.0,338106.0,346200.0
POL_05T06,1000.0,7094.0,338106.0,346200.0
POL_07T08,1000.0,7094.0,338106.0,346200.0
POL_09,1000.0,7094.0,338106.0,346200.0
POL_10T12,1000.0,7094.0,338106.0,346200.0
POL_13T15,1000.0,7094.0,338106.0,346200.0
POL_16,1000.0,7094.0,338106.0,346200.0
POL_17T18,1000.0,7094.0,338106.0,346200.0
POL_19,1000.0,7094.0,338106.0,346200.0
POL_20T21,1000.0,7094.0,338106.0,346200.0
POL_22,1000.0,7094.0,338106.0,346200.0
POL_23,1000.0,7094.0,338106.0,346200.0
POL_24,1000.0,7094.0,338106.0,346200.0
POL_25,1000.0,7094.0,338106.0,346200.0
POL_26,1000.0,7094.0,338106.0,346200.0
POL_27,1000.0,7094.0,338106.0,346200.0
POL_28,1000.0,7094.0,338106.0,346200.0
POL_29,1000.0,7094.0,338106.0,346200.0
POL_30,1000.0,7094.0,338106.0,346200.0
POL_31T33,1000.0,7094.0,338106.0,346200.0
POL_35T39,1000.0,7094.0,338106.0,346200.0
POL_41T43,1000.0,7094.0,338106.0,346200.0
POL_45T47,1000.0,7094.0,338106.0,346200.0
POL_49T53,1000.0,7094.0,338106.0,346200.0
POL_55T56,1000.0,7094.0,338106.0,346200.0
POL_58T60,1000.0,7094.0,338106.0,346200.0
POL_61,1000.0,7094.0,338106.0,346200.0
POL_62T63,1000.0,7094.0,338106.0,346200.0
POL_64T66,1000.0,7094.0,338106.0,346200.0
POL_68,1000.0,7094.0,338106.0,346200.0
POL_69T82,1000.0,7094.0,338106.0,346200.0
POL_84,1000.0,7094.0,338106.0,346200.0
POL_85,1000.0,7094.0,338106.0,346200.0
POL_86T88,1000.0,7094.0,338106.0,346200.0
POL_90T96,1000.0,7094.0,338106.0,346200.0
POL_97T98,1000.0,7094.0,338106.0,346200.0
PRT_01T03,1000.0,7094.0,338106.0,346200.0
PRT_05T06,1000.0,7094.0,338106.0,346200.0
PRT_07T08,1000.0,7094.0,338106.0,346200.0
PRT_09,1000.0,7094.0,338106.0,346200.0
PRT_10T12,1000.0,7094.0,338106.0,346200.0
PRT_13T15,1000.0,7094.0,338106.0,346200.0
PRT_16,1000.0,7094.0,338106.0,346200.0
PRT_17T18,1000.0,7094.0,338106.0,346200.0
PRT_19,1000.0,7094.0,338106.0,346200.0
PRT_20T21,1000.0,7094.0,338106.0,346200.0
PRT_22,1000.0,7094.0,338106.0,346200.0
PRT_23,1000.0,7094.0,338106.0,346200.0
PRT_24,1000.0,7094.0,338106.0,346200.0
PRT_25,1000.0,7094.0,338106.0,346200.0
PRT_26,1000.0,7094.0,338106.0,346200.0
PRT_27,1000.0,7094.0,338106.0,346200.0
PRT_28,1000.0,7094.0,338106.0,346200.0
PRT_29,1000.0,7094.0,338106.0,346200.0
PRT_30,1000.0,7094.0,338106.0,346200.0
PRT_31T33,1000.0,7094.0,338106.0,346200.0
PRT_35T39,1000.0,7094.0,338106.0,346200.0
PRT_41T43,1000.0,7094.0,338106.0,346200.0
PRT_45T47,1000.0,7094.0,338106.0,346200.0
PRT_49T53,1000.0,7094.0,338106.0,346200.0
PRT_55T56,1000.0,7094.0,338106.0,346200.0
PRT_58T60,1000.0,7094.0,338106.0,346200.0
PRT_61,1000.0,7094.0,338106.0,346200.0
PRT_62T63,1000.0,7094.0,338106.0,346200.0
PRT_64T66,1000.0,7094.0,338106.0,346200.0
PRT_68,1000.0,7094.0,338106.0,346200.0
PRT_69T82,1000.0,7094.0,338106.0,346200.0
PRT_84,1000.0,7094.0,338106.0,346200.0
PRT_85,1000.0,7094.0,338106.0,346200.0
PRT_86T88,1000.0,7094.0,338106.0,346200.0
PRT_90T96,1000.0,7094.0,338106.0,346200.0
PRT_97T98,1000.0,7094.0,338106.0,346200.0
SVK_01T03,1000.0,7094.0,338106.0,346200.0
SVK_05T06,1000.0,7094.0,338106.0,346200.0
SVK_07T08,1000.0,7094.0,338106.0,346200.0
SVK_09,1000.0,7094.0,338106.0,346200.0
SVK_10T12,1000.0,7094.0,338106.0,346200.0
SVK_13T15,1000.0,7094.0,338106.0,346200.0
SVK_16,1000.0,7094.0,338106.0,346200.0
SVK_17T18,1000.0,7094.0,338106.0,346200.0
SVK_19,1000.0,7094.0,338106.0,346200.0
SVK_20T21,1000.0,7094.0,338106.0,346200.0
SVK_22,1000.0,7094.0,338106.0,346200.0
SVK_23,1000.0,7094.0,338106.0,346200.0
SVK_24,1000.0,7094.0,338106.0,346200.0
SVK_25,1000.0,7094.0,338106.0,346200.0
SVK_26,1000.0,7094.0,338106.0,346200.0
SVK_27,1000.0,7094.0,338106.0,346200.0
SVK_28,1000.0,7094.0,338106.0,346200.0
SVK_29,1000.0,7094.0,338106.0,346200.0
SVK_30,1000.0,7094.0,338106.0,346200.0
SVK_31T33,1000.0,7094.0,338106.0,346200.0
SVK_35T39,1000.0,7094.0,338106.0,346200.0
